filepath,label,split
images\train\Dog\8143.jpg,Dog,train
images\train\Dog\8144.jpg,Dog,train
images\train\Dog\8145.jpg,Dog,train
images\train\Dog\8146.jpg,Dog,train
images\train\Dog\8147.jpg,Dog,train
images\train\Dog\8148.jpg,Dog,train
images\train\Dog\8149.jpg,Dog,train
images\train\Dog\815.jpg,Dog,train
images\train\Dog\8150.jpg,Dog,train
images\train\Dog\8151.jpg,Dog,train
images\train\Dog\8152.jpg,Dog,train
images\train\Dog\8153.jpg,Dog,train
images\train\Dog\8154.jpg,Dog,train
images\train\Dog\8155.jpg,Dog,train
images\train\Dog\8156.jpg,Dog,train
images\train\Dog\8157.jpg,Dog,train
images\train\Dog\8158.jpg,Dog,train
images\train\Dog\8159.jpg,Dog,train
images\train\Dog\816.jpg,Dog,train
images\train\Dog\8160.jpg,Dog,train
images\train\Dog\8161.jpg,Dog,train
images\train\Dog\8162.jpg,Dog,train
images\train\Dog\8163.jpg,Dog,train
images\train\Dog\8164.jpg,Dog,train
images\train\Dog\8165.jpg,Dog,train
images\train\Dog\8166.jpg,Dog,train
images\train\Dog\8167.jpg,Dog,train
images\train\Dog\8168.jpg,Dog,train
images\train\Dog\8169.jpg,Dog,train
images\train\Dog\817.jpg,Dog,train
images\train\Dog\8170.jpg,Dog,train
images\train\Dog\8171.jpg,Dog,train
images\train\Dog\8172.jpg,Dog,train
images\train\Dog\8173.jpg,Dog,train
images\train\Dog\8174.jpg,Dog,train
images\train\Dog\8175.jpg,Dog,train
images\train\Dog\8176.jpg,Dog,train
images\train\Dog\8177.jpg,Dog,train
images\train\Dog\8178.jpg,Dog,train
images\train\Dog\8179.jpg,Dog,train
images\train\Dog\818.jpg,Dog,train
images\train\Dog\8180.jpg,Dog,train
images\train\Dog\8181.jpg,Dog,train
images\train\Dog\8182.jpg,Dog,train
images\train\Dog\8183.jpg,Dog,train
images\train\Dog\8184.jpg,Dog,train
images\train\Dog\8185.jpg,Dog,train
images\train\Dog\8186.jpg,Dog,train
images\train\Dog\8187.jpg,Dog,train
images\train\Dog\8188.jpg,Dog,train
images\train\Dog\8189.jpg,Dog,train
images\train\Dog\819.jpg,Dog,train
images\train\Dog\8190.jpg,Dog,train
images\train\Dog\8191.jpg,Dog,train
images\train\Dog\8192.jpg,Dog,train
images\train\Dog\8193.jpg,Dog,train
images\train\Dog\8194.jpg,Dog,train
images\train\Dog\8195.jpg,Dog,train
images\train\Dog\8196.jpg,Dog,train
images\train\Dog\8197.jpg,Dog,train
images\train\Dog\8198.jpg,Dog,train
images\train\Dog\8199.jpg,Dog,train
images\train\Dog\82.jpg,Dog,train
images\train\Dog\820.jpg,Dog,train
images\train\Dog\8200.jpg,Dog,train
images\train\Dog\8201.jpg,Dog,train
images\train\Dog\8202.jpg,Dog,train
images\train\Dog\8203.jpg,Dog,train
images\train\Dog\8204.jpg,Dog,train
images\train\Dog\8205.jpg,Dog,train
images\train\Dog\8206.jpg,Dog,train
images\train\Dog\8207.jpg,Dog,train
images\train\Dog\8208.jpg,Dog,train
images\train\Dog\8209.jpg,Dog,train
images\train\Dog\821.jpg,Dog,train
images\train\Dog\8210.jpg,Dog,train
images\train\Dog\8211.jpg,Dog,train
images\train\Dog\8212.jpg,Dog,train
images\train\Dog\8213.jpg,Dog,train
images\train\Dog\8214.jpg,Dog,train
images\train\Dog\8215.jpg,Dog,train
images\train\Dog\8216.jpg,Dog,train
images\train\Dog\8217.jpg,Dog,train
images\train\Dog\8218.jpg,Dog,train
images\train\Dog\8219.jpg,Dog,train
images\train\Dog\822.jpg,Dog,train
images\train\Dog\8220.jpg,Dog,train
images\train\Dog\8221.jpg,Dog,train
images\train\Dog\8222.jpg,Dog,train
images\train\Dog\8223.jpg,Dog,train
images\train\Dog\8224.jpg,Dog,train
images\train\Dog\8225.jpg,Dog,train
images\train\Dog\8226.jpg,Dog,train
images\train\Dog\8227.jpg,Dog,train
images\train\Dog\8228.jpg,Dog,train
images\train\Dog\8229.jpg,Dog,train
images\train\Dog\823.jpg,Dog,train
images\train\Dog\8230.jpg,Dog,train
images\train\Dog\8231.jpg,Dog,train
images\train\Dog\8232.jpg,Dog,train
images\train\Dog\8233.jpg,Dog,train
images\train\Dog\8234.jpg,Dog,train
images\train\Dog\8235.jpg,Dog,train
images\train\Dog\8236.jpg,Dog,train
images\train\Dog\8237.jpg,Dog,train
images\train\Dog\8238.jpg,Dog,train
images\train\Dog\8239.jpg,Dog,train
images\train\Dog\824.jpg,Dog,train
images\train\Dog\8240.jpg,Dog,train
images\train\Dog\8241.jpg,Dog,train
images\train\Dog\8242.jpg,Dog,train
images\train\Dog\8243.jpg,Dog,train
images\train\Dog\8244.jpg,Dog,train
images\train\Dog\8245.jpg,Dog,train
images\train\Dog\8246.jpg,Dog,train
images\train\Dog\8247.jpg,Dog,train
images\train\Dog\8248.jpg,Dog,train
images\train\Dog\8249.jpg,Dog,train
images\train\Dog\825.jpg,Dog,train
images\train\Dog\8250.jpg,Dog,train
images\train\Dog\8251.jpg,Dog,train
images\train\Dog\8252.jpg,Dog,train
images\train\Dog\8253.jpg,Dog,train
images\train\Dog\8254.jpg,Dog,train
images\train\Dog\8255.jpg,Dog,train
images\train\Dog\8256.jpg,Dog,train
images\train\Dog\8257.jpg,Dog,train
images\train\Dog\8258.jpg,Dog,train
images\train\Dog\8259.jpg,Dog,train
images\train\Dog\826.jpg,Dog,train
images\train\Dog\8260.jpg,Dog,train
images\train\Dog\8261.jpg,Dog,train
images\train\Dog\8262.jpg,Dog,train
images\train\Dog\8263.jpg,Dog,train
images\train\Dog\8264.jpg,Dog,train
images\train\Dog\8265.jpg,Dog,train
images\train\Dog\8266.jpg,Dog,train
images\train\Dog\8267.jpg,Dog,train
images\train\Dog\8268.jpg,Dog,train
images\train\Dog\8269.jpg,Dog,train
images\train\Dog\827.jpg,Dog,train
images\train\Dog\8270.jpg,Dog,train
images\train\Dog\8271.jpg,Dog,train
images\train\Dog\8272.jpg,Dog,train
images\train\Dog\8273.jpg,Dog,train
images\train\Dog\8274.jpg,Dog,train
images\train\Dog\8275.jpg,Dog,train
images\train\Dog\8276.jpg,Dog,train
images\train\Dog\8277.jpg,Dog,train
images\train\Dog\8278.jpg,Dog,train
images\train\Dog\8279.jpg,Dog,train
images\train\Dog\828.jpg,Dog,train
images\train\Dog\8280.jpg,Dog,train
images\train\Dog\8281.jpg,Dog,train
images\train\Dog\8282.jpg,Dog,train
images\train\Dog\8283.jpg,Dog,train
images\train\Dog\8284.jpg,Dog,train
images\train\Dog\8285.jpg,Dog,train
images\train\Dog\8286.jpg,Dog,train
images\train\Dog\8287.jpg,Dog,train
images\train\Dog\8288.jpg,Dog,train
images\train\Dog\8289.jpg,Dog,train
images\train\Dog\829.jpg,Dog,train
images\train\Dog\8290.jpg,Dog,train
images\train\Dog\8291.jpg,Dog,train
images\train\Dog\8292.jpg,Dog,train
images\train\Dog\8293.jpg,Dog,train
images\train\Dog\8294.jpg,Dog,train
images\train\Dog\8295.jpg,Dog,train
images\train\Dog\8296.jpg,Dog,train
images\train\Dog\8297.jpg,Dog,train
images\train\Dog\8298.jpg,Dog,train
images\train\Dog\8299.jpg,Dog,train
images\train\Dog\83.jpg,Dog,train
images\train\Dog\830.jpg,Dog,train
images\train\Dog\8300.jpg,Dog,train
images\train\Dog\8301.jpg,Dog,train
images\train\Dog\8302.jpg,Dog,train
images\train\Dog\8303.jpg,Dog,train
images\train\Dog\8304.jpg,Dog,train
images\train\Dog\8305.jpg,Dog,train
images\train\Dog\8306.jpg,Dog,train
images\train\Dog\8307.jpg,Dog,train
images\train\Dog\8308.jpg,Dog,train
images\train\Dog\8309.jpg,Dog,train
images\train\Dog\831.jpg,Dog,train
images\train\Dog\8310.jpg,Dog,train
images\train\Dog\8311.jpg,Dog,train
images\train\Dog\8312.jpg,Dog,train
images\train\Dog\8313.jpg,Dog,train
images\train\Dog\8314.jpg,Dog,train
images\train\Dog\8315.jpg,Dog,train
images\train\Dog\8316.jpg,Dog,train
images\train\Dog\8317.jpg,Dog,train
images\train\Dog\8318.jpg,Dog,train
images\train\Dog\8319.jpg,Dog,train
images\train\Dog\832.jpg,Dog,train
images\train\Dog\8320.jpg,Dog,train
images\train\Dog\8321.jpg,Dog,train
images\train\Dog\8322.jpg,Dog,train
images\train\Dog\8323.jpg,Dog,train
images\train\Dog\8324.jpg,Dog,train
images\train\Dog\8325.jpg,Dog,train
images\train\Dog\8326.jpg,Dog,train
images\train\Dog\8327.jpg,Dog,train
images\train\Dog\8328.jpg,Dog,train
images\train\Dog\8329.jpg,Dog,train
images\train\Dog\833.jpg,Dog,train
images\train\Dog\8330.jpg,Dog,train
images\train\Dog\8331.jpg,Dog,train
images\train\Dog\8332.jpg,Dog,train
images\train\Dog\8333.jpg,Dog,train
images\train\Dog\8334.jpg,Dog,train
images\train\Dog\8335.jpg,Dog,train
images\train\Dog\8336.jpg,Dog,train
images\train\Dog\8337.jpg,Dog,train
images\train\Dog\8338.jpg,Dog,train
images\train\Dog\8339.jpg,Dog,train
images\train\Dog\834.jpg,Dog,train
images\train\Dog\8340.jpg,Dog,train
images\train\Dog\8341.jpg,Dog,train
images\train\Dog\8342.jpg,Dog,train
images\train\Dog\8343.jpg,Dog,train
images\train\Dog\8344.jpg,Dog,train
images\train\Dog\8345.jpg,Dog,train
images\train\Dog\8346.jpg,Dog,train
images\train\Dog\8347.jpg,Dog,train
images\train\Dog\8348.jpg,Dog,train
images\train\Dog\8349.jpg,Dog,train
images\train\Dog\835.jpg,Dog,train
images\train\Dog\8350.jpg,Dog,train
images\train\Dog\8351.jpg,Dog,train
images\train\Dog\8352.jpg,Dog,train
images\train\Dog\8353.jpg,Dog,train
images\train\Dog\8354.jpg,Dog,train
images\train\Dog\8355.jpg,Dog,train
images\train\Dog\8356.jpg,Dog,train
images\train\Dog\8357.jpg,Dog,train
images\train\Dog\8358.jpg,Dog,train
images\train\Dog\8359.jpg,Dog,train
images\train\Dog\836.jpg,Dog,train
images\train\Dog\8360.jpg,Dog,train
images\train\Dog\8361.jpg,Dog,train
images\train\Dog\8362.jpg,Dog,train
images\train\Dog\8363.jpg,Dog,train
images\train\Dog\8364.jpg,Dog,train
images\train\Dog\8365.jpg,Dog,train
images\train\Dog\8366.jpg,Dog,train
images\train\Dog\8367.jpg,Dog,train
images\train\Dog\8368.jpg,Dog,train
images\train\Dog\8369.jpg,Dog,train
images\train\Dog\837.jpg,Dog,train
images\train\Dog\8370.jpg,Dog,train
images\train\Dog\8371.jpg,Dog,train
images\train\Dog\8372.jpg,Dog,train
images\train\Dog\8373.jpg,Dog,train
images\train\Dog\8374.jpg,Dog,train
images\train\Dog\8375.jpg,Dog,train
images\train\Dog\8376.jpg,Dog,train
images\train\Dog\8377.jpg,Dog,train
images\train\Dog\8378.jpg,Dog,train
images\train\Dog\8379.jpg,Dog,train
images\train\Dog\838.jpg,Dog,train
images\train\Dog\8380.jpg,Dog,train
images\train\Dog\8381.jpg,Dog,train
images\train\Dog\8382.jpg,Dog,train
images\train\Dog\8383.jpg,Dog,train
images\train\Dog\8384.jpg,Dog,train
images\train\Dog\8385.jpg,Dog,train
images\train\Dog\8386.jpg,Dog,train
images\train\Dog\8387.jpg,Dog,train
images\train\Dog\8388.jpg,Dog,train
images\train\Dog\8389.jpg,Dog,train
images\train\Dog\839.jpg,Dog,train
images\train\Dog\8390.jpg,Dog,train
images\train\Dog\8391.jpg,Dog,train
images\train\Dog\8392.jpg,Dog,train
images\train\Dog\8393.jpg,Dog,train
images\train\Dog\8394.jpg,Dog,train
images\train\Dog\8395.jpg,Dog,train
images\train\Dog\8396.jpg,Dog,train
images\train\Dog\8397.jpg,Dog,train
images\train\Dog\8398.jpg,Dog,train
images\train\Dog\8399.jpg,Dog,train
images\train\Dog\84.jpg,Dog,train
images\train\Dog\840.jpg,Dog,train
images\train\Dog\8400.jpg,Dog,train
images\train\Dog\8401.jpg,Dog,train
images\train\Dog\8402.jpg,Dog,train
images\train\Dog\8403.jpg,Dog,train
images\train\Dog\8404.jpg,Dog,train
images\train\Dog\8405.jpg,Dog,train
images\train\Dog\8406.jpg,Dog,train
images\train\Dog\8407.jpg,Dog,train
images\train\Dog\8408.jpg,Dog,train
images\train\Dog\8409.jpg,Dog,train
images\train\Dog\841.jpg,Dog,train
images\train\Dog\8410.jpg,Dog,train
images\train\Dog\8411.jpg,Dog,train
images\train\Dog\8412.jpg,Dog,train
images\train\Dog\8413.jpg,Dog,train
images\train\Dog\8414.jpg,Dog,train
images\train\Dog\8415.jpg,Dog,train
images\train\Dog\8416.jpg,Dog,train
images\train\Dog\8417.jpg,Dog,train
images\train\Dog\8418.jpg,Dog,train
images\train\Dog\8419.jpg,Dog,train
images\train\Dog\842.jpg,Dog,train
images\train\Dog\8420.jpg,Dog,train
images\train\Dog\8421.jpg,Dog,train
images\train\Dog\8422.jpg,Dog,train
images\train\Dog\8423.jpg,Dog,train
images\train\Dog\8424.jpg,Dog,train
images\train\Dog\8425.jpg,Dog,train
images\train\Dog\8426.jpg,Dog,train
images\train\Dog\8427.jpg,Dog,train
images\train\Dog\8428.jpg,Dog,train
images\train\Dog\8429.jpg,Dog,train
images\train\Dog\843.jpg,Dog,train
images\train\Dog\8430.jpg,Dog,train
images\train\Dog\8431.jpg,Dog,train
images\train\Dog\8432.jpg,Dog,train
images\train\Dog\8433.jpg,Dog,train
images\train\Dog\8434.jpg,Dog,train
images\train\Dog\8435.jpg,Dog,train
images\train\Dog\8436.jpg,Dog,train
images\train\Dog\8437.jpg,Dog,train
images\train\Dog\8438.jpg,Dog,train
images\train\Dog\8439.jpg,Dog,train
images\train\Dog\844.jpg,Dog,train
images\train\Dog\8440.jpg,Dog,train
images\train\Dog\8441.jpg,Dog,train
images\train\Dog\8442.jpg,Dog,train
images\train\Dog\8443.jpg,Dog,train
images\train\Dog\8444.jpg,Dog,train
images\train\Dog\8445.jpg,Dog,train
images\train\Dog\8446.jpg,Dog,train
images\train\Dog\8447.jpg,Dog,train
images\train\Dog\8448.jpg,Dog,train
images\train\Dog\8449.jpg,Dog,train
images\train\Dog\845.jpg,Dog,train
images\train\Dog\8450.jpg,Dog,train
images\train\Dog\8451.jpg,Dog,train
images\train\Dog\8452.jpg,Dog,train
images\train\Dog\8453.jpg,Dog,train
images\train\Dog\8454.jpg,Dog,train
images\train\Dog\8455.jpg,Dog,train
images\train\Dog\8456.jpg,Dog,train
images\train\Dog\8457.jpg,Dog,train
images\train\Dog\8458.jpg,Dog,train
images\train\Dog\8459.jpg,Dog,train
images\train\Dog\846.jpg,Dog,train
images\train\Dog\8460.jpg,Dog,train
images\train\Dog\8461.jpg,Dog,train
images\train\Dog\8462.jpg,Dog,train
images\train\Dog\8463.jpg,Dog,train
images\train\Dog\8464.jpg,Dog,train
images\train\Dog\8465.jpg,Dog,train
images\train\Dog\8466.jpg,Dog,train
images\train\Dog\8467.jpg,Dog,train
images\train\Dog\8468.jpg,Dog,train
images\train\Dog\8469.jpg,Dog,train
images\train\Dog\847.jpg,Dog,train
images\train\Dog\8470.jpg,Dog,train
images\train\Dog\8471.jpg,Dog,train
images\train\Dog\8472.jpg,Dog,train
images\train\Dog\8473.jpg,Dog,train
images\train\Dog\8474.jpg,Dog,train
images\train\Dog\8475.jpg,Dog,train
images\train\Dog\8476.jpg,Dog,train
images\train\Dog\8477.jpg,Dog,train
images\train\Dog\8478.jpg,Dog,train
images\train\Dog\8479.jpg,Dog,train
images\train\Dog\848.jpg,Dog,train
images\train\Dog\8480.jpg,Dog,train
images\train\Dog\8481.jpg,Dog,train
images\train\Dog\8482.jpg,Dog,train
images\train\Dog\8483.jpg,Dog,train
images\train\Dog\8484.jpg,Dog,train
images\train\Dog\8485.jpg,Dog,train
images\train\Dog\8486.jpg,Dog,train
images\train\Dog\8487.jpg,Dog,train
images\train\Dog\8488.jpg,Dog,train
images\train\Dog\8489.jpg,Dog,train
images\train\Dog\849.jpg,Dog,train
images\train\Dog\8490.jpg,Dog,train
images\train\Dog\8491.jpg,Dog,train
images\train\Dog\8492.jpg,Dog,train
images\train\Dog\8493.jpg,Dog,train
images\train\Dog\8494.jpg,Dog,train
images\train\Dog\8495.jpg,Dog,train
images\train\Dog\8496.jpg,Dog,train
images\train\Dog\8497.jpg,Dog,train
images\train\Dog\8498.jpg,Dog,train
images\train\Dog\8499.jpg,Dog,train
images\train\Dog\85.jpg,Dog,train
images\train\Dog\850.jpg,Dog,train
images\train\Dog\8500.jpg,Dog,train
images\train\Dog\8501.jpg,Dog,train
images\train\Dog\8502.jpg,Dog,train
images\train\Dog\8503.jpg,Dog,train
images\train\Dog\8504.jpg,Dog,train
images\train\Dog\8505.jpg,Dog,train
images\train\Dog\8506.jpg,Dog,train
images\train\Dog\8507.jpg,Dog,train
images\train\Dog\8508.jpg,Dog,train
images\train\Dog\8509.jpg,Dog,train
images\train\Dog\851.jpg,Dog,train
images\train\Dog\8510.jpg,Dog,train
images\train\Dog\8511.jpg,Dog,train
images\train\Dog\8512.jpg,Dog,train
images\train\Dog\8513.jpg,Dog,train
images\train\Dog\8514.jpg,Dog,train
images\train\Dog\8515.jpg,Dog,train
images\train\Dog\8516.jpg,Dog,train
images\train\Dog\8517.jpg,Dog,train
images\train\Dog\8518.jpg,Dog,train
images\train\Dog\8519.jpg,Dog,train
images\train\Dog\852.jpg,Dog,train
images\train\Dog\8520.jpg,Dog,train
images\train\Dog\8521.jpg,Dog,train
images\train\Dog\8522.jpg,Dog,train
images\train\Dog\8523.jpg,Dog,train
images\train\Dog\8524.jpg,Dog,train
images\train\Dog\8525.jpg,Dog,train
images\train\Dog\8526.jpg,Dog,train
images\train\Dog\8527.jpg,Dog,train
images\train\Dog\8528.jpg,Dog,train
images\train\Dog\8529.jpg,Dog,train
images\train\Dog\853.jpg,Dog,train
images\train\Dog\8530.jpg,Dog,train
images\train\Dog\8531.jpg,Dog,train
images\train\Dog\8532.jpg,Dog,train
images\train\Dog\8533.jpg,Dog,train
images\train\Dog\8534.jpg,Dog,train
images\train\Dog\8535.jpg,Dog,train
images\train\Dog\8536.jpg,Dog,train
images\train\Dog\8537.jpg,Dog,train
images\train\Dog\8538.jpg,Dog,train
images\train\Dog\8539.jpg,Dog,train
images\train\Dog\854.jpg,Dog,train
images\train\Dog\8540.jpg,Dog,train
images\train\Dog\8541.jpg,Dog,train
images\train\Dog\8542.jpg,Dog,train
images\train\Dog\8543.jpg,Dog,train
images\train\Dog\8544.jpg,Dog,train
images\train\Dog\8545.jpg,Dog,train
images\train\Dog\8546.jpg,Dog,train
images\train\Dog\8547.jpg,Dog,train
images\train\Dog\8548.jpg,Dog,train
images\train\Dog\8549.jpg,Dog,train
images\train\Dog\855.jpg,Dog,train
images\train\Dog\8550.jpg,Dog,train
images\train\Dog\8551.jpg,Dog,train
images\train\Dog\8552.jpg,Dog,train
images\train\Dog\8553.jpg,Dog,train
images\train\Dog\8554.jpg,Dog,train
images\train\Dog\8555.jpg,Dog,train
images\train\Dog\8556.jpg,Dog,train
images\train\Dog\8557.jpg,Dog,train
images\train\Dog\8558.jpg,Dog,train
images\train\Dog\8559.jpg,Dog,train
images\train\Dog\856.jpg,Dog,train
images\train\Dog\8560.jpg,Dog,train
images\train\Dog\8561.jpg,Dog,train
images\train\Dog\8562.jpg,Dog,train
images\train\Dog\8563.jpg,Dog,train
images\train\Dog\8564.jpg,Dog,train
images\train\Dog\8565.jpg,Dog,train
images\train\Dog\8566.jpg,Dog,train
images\train\Dog\8567.jpg,Dog,train
images\train\Dog\8568.jpg,Dog,train
images\train\Dog\8569.jpg,Dog,train
images\train\Dog\857.jpg,Dog,train
images\train\Dog\8570.jpg,Dog,train
images\train\Dog\8571.jpg,Dog,train
images\train\Dog\8572.jpg,Dog,train
images\train\Dog\8573.jpg,Dog,train
images\train\Dog\8574.jpg,Dog,train
images\train\Dog\8575.jpg,Dog,train
images\train\Dog\8576.jpg,Dog,train
images\train\Dog\8577.jpg,Dog,train
images\train\Dog\8578.jpg,Dog,train
images\train\Dog\8579.jpg,Dog,train
images\train\Dog\858.jpg,Dog,train
images\train\Dog\8580.jpg,Dog,train
images\train\Dog\8581.jpg,Dog,train
images\train\Dog\8582.jpg,Dog,train
images\train\Dog\8583.jpg,Dog,train
images\train\Dog\8584.jpg,Dog,train
images\train\Dog\8585.jpg,Dog,train
images\train\Dog\8586.jpg,Dog,train
images\train\Dog\8587.jpg,Dog,train
images\train\Dog\8588.jpg,Dog,train
images\train\Dog\8589.jpg,Dog,train
images\train\Dog\859.jpg,Dog,train
images\train\Dog\8590.jpg,Dog,train
images\train\Dog\8591.jpg,Dog,train
images\train\Dog\8592.jpg,Dog,train
images\train\Dog\8593.jpg,Dog,train
images\train\Dog\8594.jpg,Dog,train
images\train\Dog\8595.jpg,Dog,train
images\train\Dog\8596.jpg,Dog,train
images\train\Dog\8597.jpg,Dog,train
images\train\Dog\8598.jpg,Dog,train
images\train\Dog\8599.jpg,Dog,train
images\train\Dog\86.jpg,Dog,train
images\train\Dog\860.jpg,Dog,train
images\train\Dog\8600.jpg,Dog,train
images\train\Dog\8601.jpg,Dog,train
images\train\Dog\8602.jpg,Dog,train
images\train\Dog\8603.jpg,Dog,train
images\train\Dog\8604.jpg,Dog,train
images\train\Dog\8605.jpg,Dog,train
images\train\Dog\8606.jpg,Dog,train
images\train\Dog\8607.jpg,Dog,train
images\train\Dog\8608.jpg,Dog,train
images\train\Dog\8609.jpg,Dog,train
images\train\Dog\861.jpg,Dog,train
images\train\Dog\8610.jpg,Dog,train
images\train\Dog\8611.jpg,Dog,train
images\train\Dog\8612.jpg,Dog,train
images\train\Dog\8613.jpg,Dog,train
images\train\Dog\8614.jpg,Dog,train
images\train\Dog\8615.jpg,Dog,train
images\train\Dog\8616.jpg,Dog,train
images\train\Dog\8617.jpg,Dog,train
images\train\Dog\8618.jpg,Dog,train
images\train\Dog\8619.jpg,Dog,train
images\train\Dog\862.jpg,Dog,train
images\train\Dog\8620.jpg,Dog,train
images\train\Dog\8621.jpg,Dog,train
images\train\Dog\8622.jpg,Dog,train
images\train\Dog\8623.jpg,Dog,train
images\train\Dog\8624.jpg,Dog,train
images\train\Dog\8625.jpg,Dog,train
images\train\Dog\8626.jpg,Dog,train
images\train\Dog\8627.jpg,Dog,train
images\train\Dog\8628.jpg,Dog,train
images\train\Dog\8629.jpg,Dog,train
images\train\Dog\863.jpg,Dog,train
images\train\Dog\8630.jpg,Dog,train
images\train\Dog\8631.jpg,Dog,train
images\train\Dog\8632.jpg,Dog,train
images\train\Dog\8633.jpg,Dog,train
images\train\Dog\8634.jpg,Dog,train
images\train\Dog\8635.jpg,Dog,train
images\train\Dog\8636.jpg,Dog,train
images\train\Dog\8637.jpg,Dog,train
images\train\Dog\8638.jpg,Dog,train
images\train\Dog\8639.jpg,Dog,train
images\train\Dog\864.jpg,Dog,train
images\train\Dog\8640.jpg,Dog,train
images\train\Dog\8641.jpg,Dog,train
images\train\Dog\8642.jpg,Dog,train
images\train\Dog\8643.jpg,Dog,train
images\train\Dog\8644.jpg,Dog,train
images\train\Dog\8645.jpg,Dog,train
images\train\Dog\8646.jpg,Dog,train
images\train\Dog\8647.jpg,Dog,train
images\train\Dog\8648.jpg,Dog,train
images\train\Dog\8649.jpg,Dog,train
images\train\Dog\865.jpg,Dog,train
images\train\Dog\8650.jpg,Dog,train
images\train\Dog\8651.jpg,Dog,train
images\train\Dog\8652.jpg,Dog,train
images\train\Dog\8653.jpg,Dog,train
images\train\Dog\8654.jpg,Dog,train
images\train\Dog\8655.jpg,Dog,train
images\train\Dog\8656.jpg,Dog,train
images\train\Dog\8657.jpg,Dog,train
images\train\Dog\8658.jpg,Dog,train
images\train\Dog\8659.jpg,Dog,train
images\train\Dog\866.jpg,Dog,train
images\train\Dog\8660.jpg,Dog,train
images\train\Dog\8661.jpg,Dog,train
images\train\Dog\8662.jpg,Dog,train
images\train\Dog\8663.jpg,Dog,train
images\train\Dog\8664.jpg,Dog,train
images\train\Dog\8665.jpg,Dog,train
images\train\Dog\8666.jpg,Dog,train
images\train\Dog\8667.jpg,Dog,train
images\train\Dog\8668.jpg,Dog,train
images\train\Dog\8669.jpg,Dog,train
images\train\Dog\867.jpg,Dog,train
